REGION,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,POPULATION_EXPOSURE,DISORDER_TYPE
North America,Riots,Violent demonstration,1,16437.0,Demonstrations
North America,Riots,Violent demonstration,1,16437.0,Demonstrations
North America,Riots,Violent demonstration,3,46948.0,Demonstrations
North America,Riots,Violent demonstration,1,17734.0,Demonstrations
North America,Riots,Violent demonstration,2,21621.0,Demonstrations
North America,Riots,Violent demonstration,1,17897.0,Demonstrations
North America,Riots,Violent demonstration,1,19309.0,Demonstrations
North America,Riots,Violent demonstration,1,2513.0,Demonstrations
North America,Riots,Violent demonstration,1,21526.0,Demonstrations
North America,Riots,Violent demonstration,1,18056.0,Demonstrations
North America,Violence against civilians,Attack,1,24066.0,Political violence
North America,Violence against civilians,Attack,1,29261.0,Political violence
North America,Violence against civilians,Attack,1,43077.0,Political violence
North America,Violence against civilians,Attack,1,102162.0,Political violence
North America,Violence against civilians,Attack,1,2267.0,Political violence
North America,Violence against civilians,Attack,1,21526.0,Political violence
North America,Violence against civilians,Attack,1,7459.0,Political violence
North America,Violence against civilians,Sexual violence,1,18056.0,Political violence
North America,Violence against civilians,Sexual violence,1,19481.0,Political violence
North America,Protests,Peaceful protest,1,6682.0,Demonstrations
North America,Protests,Peaceful protest,2,6682.0,Demonstrations
North America,Protests,Peaceful protest,1,1248.0,Demonstrations
North America,Protests,Peaceful protest,1,6682.0,Demonstrations
North America,Protests,Peaceful protest,8,20228.0,Demonstrations
North America,Protests,Peaceful protest,3,3259.0,Demonstrations
North America,Protests,Peaceful protest,3,10559.0,Demonstrations
North America,Protests,Peaceful protest,2,8912.0,Demonstrations
North America,Protests,Peaceful protest,4,9311.0,Demonstrations
North America,Protests,Peaceful protest,3,7433.0,Demonstrations
North America,Protests,Peaceful protest,4,7805.0,Demonstrations
North America,Protests,Peaceful protest,1,1248.0,Demonstrations
North America,Protests,Peaceful protest,1,6682.0,Demonstrations
North America,Protests,Peaceful protest,1,1248.0,Demonstrations
North America,Protests,Peaceful protest,3,7930.0,Demonstrations
North America,Protests,Peaceful protest,3,6682.0,Demonstrations
North America,Protests,Peaceful protest,1,1248.0,Demonstrations
North America,Protests,Peaceful protest,2,3426.0,Demonstrations
North America,Protests,Peaceful protest,2,2230.0,Demonstrations
North America,Protests,Peaceful protest,2,7930.0,Demonstrations
North America,Protests,Peaceful protest,2,6682.0,Demonstrations
North America,Protests,Peaceful protest,2,6682.0,Demonstrations
North America,Protests,Peaceful protest,1,6682.0,Demonstrations
North America,Protests,Peaceful protest,1,1379.0,Demonstrations
North America,Protests,Peaceful protest,1,1359.0,Demonstrations
North America,Protests,Peaceful protest,1,7275.0,Demonstrations
North America,Protests,Peaceful protest,1,1359.0,Demonstrations
North America,Protests,Peaceful protest,1,1359.0,Demonstrations
North America,Protests,Peaceful protest,1,7275.0,Demonstrations
North America,Protests,Peaceful protest,1,7275.0,Demonstrations
North America,Protests,Peaceful protest,2,1359.0,Demonstrations
North America,Protests,Peaceful protest,2,7275.0,Demonstrations
North America,Protests,Peaceful protest,3,7275.0,Demonstrations
North America,Protests,Peaceful protest,1,4462.0,Demonstrations
North America,Protests,Peaceful protest,2,8634.0,Demonstrations
North America,Protests,Peaceful protest,2,10138.0,Demonstrations
North America,Protests,Peaceful protest,1,7275.0,Demonstrations
North America,Protests,Peaceful protest,2,10138.0,Demonstrations
North America,Protests,Peaceful protest,2,8591.0,Demonstrations
North America,Protests,Peaceful protest,1,7275.0,Demonstrations
North America,Protests,Peaceful protest,1,2863.0,Demonstrations
North America,Protests,Peaceful protest,2,2427.0,Demonstrations
North America,Protests,Peaceful protest,2,9702.0,Demonstrations
North America,Protests,Peaceful protest,2,8308.0,Demonstrations
North America,Protests,Peaceful protest,4,11497.0,Demonstrations
North America,Protests,Peaceful protest,1,1359.0,Demonstrations
North America,Protests,Peaceful protest,1,1359.0,Demonstrations
North America,Protests,Peaceful protest,1,1365.0,Demonstrations
North America,Protests,Peaceful protest,1,7303.0,Demonstrations
North America,Protests,Peaceful protest,4,13979.0,Demonstrations
North America,Protests,Peaceful protest,1,7303.0,Demonstrations
North America,Protests,Peaceful protest,1,7303.0,Demonstrations
North America,Protests,Peaceful protest,1,7303.0,Demonstrations
North America,Protests,Peaceful protest,3,9740.0,Demonstrations
North America,Protests,Peaceful protest,1,1365.0,Demonstrations
North America,Protests,Peaceful protest,3,8668.0,Demonstrations
North America,Protests,Peaceful protest,1,2874.0,Demonstrations
North America,Protests,Peaceful protest,1,2437.0,Demonstrations
North America,Protests,Peaceful protest,1,1365.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,1,2888.0,Demonstrations
North America,Protests,Peaceful protest,1,7340.0,Demonstrations
North America,Protests,Peaceful protest,1,7340.0,Demonstrations
North America,Protests,Peaceful protest,1,1514.0,Demonstrations
North America,Protests,Peaceful protest,1,7340.0,Demonstrations
North America,Protests,Peaceful protest,1,2888.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,1,7340.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,1,7340.0,Demonstrations
North America,Protests,Peaceful protest,1,2888.0,Demonstrations
North America,Protests,Peaceful protest,1,2888.0,Demonstrations
North America,Protests,Peaceful protest,1,7340.0,Demonstrations
North America,Protests,Peaceful protest,1,7340.0,Demonstrations
North America,Protests,Peaceful protest,1,2888.0,Demonstrations
North America,Protests,Peaceful protest,1,2449.0,Demonstrations
North America,Protests,Peaceful protest,1,2449.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,1,2449.0,Demonstrations
North America,Protests,Peaceful protest,1,2449.0,Demonstrations
North America,Protests,Peaceful protest,2,8711.0,Demonstrations
North America,Protests,Peaceful protest,3,7340.0,Demonstrations
North America,Protests,Peaceful protest,5,8558.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,1,7340.0,Demonstrations
North America,Protests,Peaceful protest,7,20593.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,3,11599.0,Demonstrations
North America,Protests,Peaceful protest,3,8711.0,Demonstrations
North America,Protests,Peaceful protest,9,28036.0,Demonstrations
North America,Protests,Peaceful protest,1,4738.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Peaceful protest,3,8711.0,Demonstrations
North America,Protests,Peaceful protest,1,735.0,Demonstrations
North America,Protests,Peaceful protest,1,1371.0,Demonstrations
North America,Protests,Protest with intervention,1,6682.0,Demonstrations
North America,Protests,Protest with intervention,1,1501.0,Demonstrations
North America,Protests,Protest with intervention,1,7340.0,Demonstrations
North America,Riots,Violent demonstration,1,12082.0,Demonstrations
North America,Riots,Violent demonstration,1,13319.0,Demonstrations
North America,Battles,Armed clash,1,16618.0,Political violence
North America,Battles,Armed clash,1,58961.0,Political violence
North America,Battles,Armed clash,1,64880.0,Political violence
North America,Protests,Excessive force against protesters,1,1453.0,Political violence; Demonstrations
North America,Protests,Peaceful protest,2,2779.0,Demonstrations
North America,Protests,Peaceful protest,8,26165.0,Demonstrations
North America,Protests,Peaceful protest,5,22838.0,Demonstrations
North America,Protests,Peaceful protest,11,38283.0,Demonstrations
North America,Protests,Peaceful protest,1,4232.0,Demonstrations
North America,Protests,Peaceful protest,1,4232.0,Demonstrations
North America,Protests,Peaceful protest,3,22889.0,Demonstrations
North America,Protests,Peaceful protest,1,405.0,Demonstrations
North America,Protests,Peaceful protest,1,10.0,Demonstrations
North America,Protests,Peaceful protest,2,11480.0,Demonstrations
North America,Protests,Peaceful protest,1,4232.0,Demonstrations
North America,Protests,Peaceful protest,1,4232.0,Demonstrations
North America,Protests,Peaceful protest,3,6574.0,Demonstrations
North America,Protests,Peaceful protest,3,6251.0,Demonstrations
North America,Protests,Peaceful protest,2,11578.0,Demonstrations
North America,Protests,Peaceful protest,6,27096.0,Demonstrations
North America,Protests,Peaceful protest,12,34560.0,Demonstrations
North America,Protests,Peaceful protest,3,8552.0,Demonstrations
North America,Protests,Peaceful protest,9,13787.0,Demonstrations
North America,Protests,Peaceful protest,113,247296.0,Demonstrations
North America,Protests,Peaceful protest,81,170324.0,Demonstrations
North America,Protests,Peaceful protest,35,69076.0,Demonstrations
North America,Protests,Peaceful protest,29,75929.0,Demonstrations
North America,Protests,Peaceful protest,16,48246.0,Demonstrations
North America,Protests,Peaceful protest,12,37202.0,Demonstrations
North America,Protests,Peaceful protest,8,19708.0,Demonstrations
North America,Protests,Peaceful protest,12,18136.0,Demonstrations
North America,Protests,Peaceful protest,14,25574.0,Demonstrations
North America,Protests,Peaceful protest,15,27565.0,Demonstrations
North America,Protests,Peaceful protest,11,29354.0,Demonstrations
North America,Protests,Peaceful protest,12,35465.0,Demonstrations
North America,Protests,Peaceful protest,29,69334.0,Demonstrations
North America,Protests,Peaceful protest,17,50896.0,Demonstrations
North America,Protests,Peaceful protest,9,16789.0,Demonstrations
North America,Protests,Peaceful protest,17,47794.0,Demonstrations
North America,Protests,Peaceful protest,20,47530.0,Demonstrations
North America,Protests,Peaceful protest,20,39703.0,Demonstrations
North America,Protests,Peaceful protest,8,28225.0,Demonstrations
North America,Protests,Peaceful protest,23,44187.0,Demonstrations
North America,Protests,Peaceful protest,11,25220.0,Demonstrations
North America,Protests,Peaceful protest,5,25806.0,Demonstrations
North America,Protests,Peaceful protest,9,31426.0,Demonstrations
North America,Protests,Peaceful protest,9,24719.0,Demonstrations
North America,Protests,Peaceful protest,10,27566.0,Demonstrations
North America,Protests,Peaceful protest,8,11165.0,Demonstrations
North America,Protests,Peaceful protest,3,7154.0,Demonstrations
North America,Protests,Peaceful protest,8,16566.0,Demonstrations
North America,Protests,Peaceful protest,5,7023.0,Demonstrations
North America,Protests,Peaceful protest,6,16251.0,Demonstrations
North America,Protests,Peaceful protest,4,4637.0,Demonstrations
North America,Protests,Peaceful protest,7,13416.0,Demonstrations
North America,Protests,Peaceful protest,4,20179.0,Demonstrations
North America,Protests,Peaceful protest,4,6767.0,Demonstrations
North America,Protests,Peaceful protest,11,47774.0,Demonstrations
North America,Protests,Peaceful protest,4,13351.0,Demonstrations
North America,Protests,Peaceful protest,4,9726.0,Demonstrations
North America,Protests,Peaceful protest,1,4608.0,Demonstrations
North America,Protests,Peaceful protest,2,2278.0,Demonstrations
North America,Protests,Peaceful protest,3,16074.0,Demonstrations
North America,Protests,Peaceful protest,4,9183.0,Demonstrations
North America,Protests,Peaceful protest,7,17922.0,Demonstrations
North America,Protests,Peaceful protest,8,31518.0,Demonstrations
North America,Protests,Peaceful protest,9,34299.0,Demonstrations
North America,Protests,Peaceful protest,7,29551.0,Demonstrations
North America,Protests,Peaceful protest,16,34932.0,Demonstrations
North America,Protests,Peaceful protest,11,43220.0,Demonstrations
North America,Protests,Peaceful protest,11,24889.0,Demonstrations
North America,Protests,Peaceful protest,6,20910.0,Demonstrations
North America,Protests,Peaceful protest,9,14760.0,Demonstrations
North America,Protests,Peaceful protest,13,27829.0,Demonstrations
North America,Protests,Peaceful protest,14,28794.0,Demonstrations
North America,Protests,Peaceful protest,5,18078.0,Demonstrations
North America,Protests,Peaceful protest,7,14086.0,Demonstrations
North America,Protests,Peaceful protest,2,5049.0,Demonstrations
North America,Protests,Peaceful protest,9,12999.0,Demonstrations
North America,Protests,Peaceful protest,7,25726.0,Demonstrations
North America,Protests,Peaceful protest,2,4608.0,Demonstrations
North America,Protests,Peaceful protest,5,16343.0,Demonstrations
North America,Protests,Peaceful protest,5,22204.0,Demonstrations
North America,Protests,Peaceful protest,6,16712.0,Demonstrations
North America,Protests,Peaceful protest,5,16351.0,Demonstrations
North America,Protests,Peaceful protest,17,60063.0,Demonstrations
North America,Protests,Peaceful protest,14,38168.0,Demonstrations
North America,Protests,Peaceful protest,12,38317.0,Demonstrations
North America,Protests,Peaceful protest,5,22124.0,Demonstrations
North America,Protests,Peaceful protest,8,19151.0,Demonstrations
North America,Protests,Peaceful protest,4,7206.0,Demonstrations
North America,Protests,Peaceful protest,8,10968.0,Demonstrations
North America,Protests,Peaceful protest,5,9950.0,Demonstrations
North America,Protests,Peaceful protest,11,31380.0,Demonstrations
North America,Protests,Peaceful protest,3,11340.0,Demonstrations
North America,Protests,Peaceful protest,9,20153.0,Demonstrations
North America,Protests,Peaceful protest,6,18929.0,Demonstrations
North America,Protests,Peaceful protest,5,23522.0,Demonstrations
North America,Protests,Peaceful protest,3,6720.0,Demonstrations
North America,Protests,Peaceful protest,8,14251.0,Demonstrations
North America,Protests,Peaceful protest,4,14937.0,Demonstrations
North America,Protests,Peaceful protest,5,14174.0,Demonstrations
North America,Protests,Peaceful protest,4,13998.0,Demonstrations
North America,Protests,Peaceful protest,2,4855.0,Demonstrations
North America,Protests,Peaceful protest,5,9225.0,Demonstrations
North America,Protests,Peaceful protest,2,4618.0,Demonstrations
North America,Protests,Peaceful protest,8,28442.0,Demonstrations
North America,Protests,Peaceful protest,5,13549.0,Demonstrations
North America,Protests,Peaceful protest,2,6793.0,Demonstrations
North America,Protests,Peaceful protest,4,9039.0,Demonstrations
North America,Protests,Peaceful protest,1,1495.0,Demonstrations
North America,Protests,Peaceful protest,2,12680.0,Demonstrations
North America,Protests,Peaceful protest,6,21384.0,Demonstrations
North America,Protests,Peaceful protest,12,41808.0,Demonstrations
North America,Protests,Peaceful protest,11,57347.0,Demonstrations
North America,Protests,Peaceful protest,4,19737.0,Demonstrations
North America,Protests,Peaceful protest,3,16333.0,Demonstrations
North America,Protests,Peaceful protest,3,11268.0,Demonstrations
North America,Protests,Peaceful protest,4,34480.0,Demonstrations
North America,Protests,Peaceful protest,2,690.0,Demonstrations
North America,Protests,Peaceful protest,6,12102.0,Demonstrations
North America,Protests,Peaceful protest,5,17173.0,Demonstrations
North America,Protests,Peaceful protest,8,32745.0,Demonstrations
North America,Protests,Peaceful protest,7,23172.0,Demonstrations
North America,Protests,Peaceful protest,15,54577.0,Demonstrations
North America,Protests,Peaceful protest,5,14287.0,Demonstrations
North America,Protests,Peaceful protest,1,4626.0,Demonstrations
North America,Protests,Peaceful protest,7,28213.0,Demonstrations
North America,Protests,Peaceful protest,6,18761.0,Demonstrations
North America,Protests,Peaceful protest,17,43080.0,Demonstrations
North America,Protests,Peaceful protest,18,37792.0,Demonstrations
North America,Protests,Peaceful protest,20,64641.0,Demonstrations
North America,Protests,Peaceful protest,12,37177.0,Demonstrations
North America,Protests,Peaceful protest,1,443.0,Demonstrations
North America,Protests,Peaceful protest,2,6214.0,Demonstrations
North America,Protests,Peaceful protest,4,10962.0,Demonstrations
North America,Protests,Peaceful protest,5,19073.0,Demonstrations
North America,Protests,Peaceful protest,5,8137.0,Demonstrations
North America,Protests,Peaceful protest,6,17142.0,Demonstrations
North America,Protests,Peaceful protest,5,12012.0,Demonstrations
North America,Protests,Peaceful protest,5,24536.0,Demonstrations
North America,Protests,Peaceful protest,4,20675.0,Demonstrations
North America,Protests,Peaceful protest,4,21450.0,Demonstrations
North America,Protests,Peaceful protest,6,21653.0,Demonstrations
North America,Protests,Peaceful protest,4,12381.0,Demonstrations
North America,Protests,Peaceful protest,7,23482.0,Demonstrations
North America,Protests,Peaceful protest,3,18554.0,Demonstrations
North America,Protests,Peaceful protest,5,17173.0,Demonstrations
North America,Protests,Peaceful protest,6,14397.0,Demonstrations
North America,Protests,Peaceful protest,1,3026.0,Demonstrations
North America,Protests,Peaceful protest,5,9439.0,Demonstrations
North America,Protests,Peaceful protest,2,5536.0,Demonstrations
North America,Protests,Peaceful protest,2,11.0,Demonstrations
North America,Protests,Peaceful protest,1,4626.0,Demonstrations
North America,Protests,Peaceful protest,2,4626.0,Demonstrations
North America,Protests,Peaceful protest,2,4436.0,Demonstrations
North America,Protests,Peaceful protest,3,7989.0,Demonstrations
North America,Protests,Peaceful protest,1,4649.0,Demonstrations
North America,Protests,Peaceful protest,2,3112.0,Demonstrations
North America,Protests,Peaceful protest,11,45827.0,Demonstrations
North America,Protests,Peaceful protest,5,10120.0,Demonstrations
North America,Protests,Peaceful protest,2,4649.0,Demonstrations
North America,Protests,Peaceful protest,3,9616.0,Demonstrations
North America,Protests,Peaceful protest,2,7995.0,Demonstrations
North America,Protests,Peaceful protest,3,5634.0,Demonstrations
North America,Protests,Peaceful protest,1,4605.0,Demonstrations
North America,Protests,Peaceful protest,5,13054.0,Demonstrations
North America,Protests,Peaceful protest,7,20996.0,Demonstrations
North America,Protests,Peaceful protest,5,33323.0,Demonstrations
North America,Protests,Peaceful protest,7,28390.0,Demonstrations
North America,Protests,Peaceful protest,7,16963.0,Demonstrations
North America,Protests,Peaceful protest,5,11904.0,Demonstrations
North America,Protests,Peaceful protest,3,12071.0,Demonstrations
North America,Protests,Peaceful protest,8,19033.0,Demonstrations
North America,Protests,Peaceful protest,2,4649.0,Demonstrations
North America,Protests,Peaceful protest,3,5625.0,Demonstrations
North America,Protests,Peaceful protest,6,21254.0,Demonstrations
North America,Protests,Peaceful protest,4,29137.0,Demonstrations
North America,Protests,Peaceful protest,4,15957.0,Demonstrations
North America,Protests,Peaceful protest,6,11595.0,Demonstrations
North America,Protests,Peaceful protest,1,4649.0,Demonstrations
North America,Protests,Peaceful protest,8,24738.0,Demonstrations
North America,Protests,Peaceful protest,5,23566.0,Demonstrations
North America,Protests,Peaceful protest,5,22864.0,Demonstrations
North America,Protests,Peaceful protest,8,18273.0,Demonstrations
North America,Protests,Peaceful protest,3,17817.0,Demonstrations
North America,Protests,Peaceful protest,4,9557.0,Demonstrations
North America,Protests,Peaceful protest,5,31449.0,Demonstrations
North America,Protests,Peaceful protest,2,456.0,Demonstrations
North America,Protests,Peaceful protest,13,18616.0,Demonstrations
North America,Protests,Peaceful protest,12,26644.0,Demonstrations
North America,Protests,Peaceful protest,8,12476.0,Demonstrations
North America,Protests,Peaceful protest,3,7218.0,Demonstrations
North America,Protests,Peaceful protest,12,14712.0,Demonstrations
North America,Protests,Peaceful protest,15,32386.0,Demonstrations
North America,Protests,Peaceful protest,14,30097.0,Demonstrations
North America,Protests,Peaceful protest,15,34183.0,Demonstrations
North America,Protests,Peaceful protest,14,33601.0,Demonstrations
North America,Protests,Peaceful protest,14,44207.0,Demonstrations
North America,Protests,Peaceful protest,8,14154.0,Demonstrations
North America,Protests,Peaceful protest,7,25877.0,Demonstrations
North America,Protests,Peaceful protest,14,25129.0,Demonstrations
North America,Protests,Peaceful protest,8,27645.0,Demonstrations
North America,Protests,Peaceful protest,2,4318.0,Demonstrations
North America,Protests,Peaceful protest,4,19478.0,Demonstrations
North America,Protests,Peaceful protest,5,17449.0,Demonstrations
North America,Protests,Peaceful protest,1,2487.0,Demonstrations
North America,Protests,Peaceful protest,3,15098.0,Demonstrations
North America,Protests,Peaceful protest,6,10758.0,Demonstrations
North America,Protests,Peaceful protest,2,12600.0,Demonstrations
North America,Protests,Peaceful protest,10,25822.0,Demonstrations
North America,Protests,Peaceful protest,1,2218.0,Demonstrations
North America,Protests,Peaceful protest,3,4660.0,Demonstrations
North America,Protests,Peaceful protest,4,14039.0,Demonstrations
North America,Protests,Peaceful protest,3,18648.0,Demonstrations
North America,Protests,Peaceful protest,7,26947.0,Demonstrations
North America,Protests,Peaceful protest,7,31843.0,Demonstrations
North America,Protests,Peaceful protest,3,8137.0,Demonstrations
North America,Protests,Peaceful protest,5,16382.0,Demonstrations
North America,Protests,Peaceful protest,2,6508.0,Demonstrations
North America,Protests,Peaceful protest,5,18601.0,Demonstrations
North America,Protests,Peaceful protest,5,12611.0,Demonstrations
North America,Protests,Peaceful protest,4,17055.0,Demonstrations
North America,Protests,Peaceful protest,6,26068.0,Demonstrations
North America,Protests,Peaceful protest,16,52812.0,Demonstrations
North America,Protests,Peaceful protest,8,22412.0,Demonstrations
North America,Protests,Peaceful protest,4,5094.0,Demonstrations
North America,Protests,Peaceful protest,4,7923.0,Demonstrations
North America,Protests,Peaceful protest,3,24783.0,Demonstrations
North America,Protests,Peaceful protest,2,6815.0,Demonstrations
North America,Protests,Peaceful protest,1,4649.0,Demonstrations
North America,Protests,Peaceful protest,2,2376.0,Demonstrations
North America,Protests,Peaceful protest,2,6867.0,Demonstrations
North America,Protests,Peaceful protest,3,2964.0,Demonstrations
North America,Protests,Peaceful protest,2,13045.0,Demonstrations
North America,Protests,Peaceful protest,2,7743.0,Demonstrations
North America,Protests,Peaceful protest,2,456.0,Demonstrations
North America,Protests,Peaceful protest,3,1850.0,Demonstrations
North America,Protests,Peaceful protest,1,1342.0,Demonstrations
North America,Protests,Peaceful protest,7,22677.0,Demonstrations
North America,Protests,Peaceful protest,1,1596.0,Demonstrations
North America,Protests,Peaceful protest,7,26582.0,Demonstrations
North America,Protests,Peaceful protest,3,7582.0,Demonstrations
North America,Protests,Peaceful protest,4,3228.0,Demonstrations
North America,Protests,Peaceful protest,3,3930.0,Demonstrations
North America,Protests,Peaceful protest,2,1029.0,Demonstrations
North America,Protests,Peaceful protest,4,11090.0,Demonstrations
North America,Protests,Peaceful protest,6,31693.0,Demonstrations
North America,Protests,Peaceful protest,2,6384.0,Demonstrations
North America,Protests,Peaceful protest,1,1877.0,Demonstrations
North America,Protests,Peaceful protest,1,802.0,Demonstrations
North America,Protests,Peaceful protest,2,4649.0,Demonstrations
North America,Protests,Peaceful protest,3,4649.0,Demonstrations
North America,Protests,Peaceful protest,3,9396.0,Demonstrations
North America,Protests,Peaceful protest,2,2874.0,Demonstrations
North America,Protests,Peaceful protest,6,13284.0,Demonstrations
North America,Protests,Peaceful protest,4,9295.0,Demonstrations
North America,Protests,Peaceful protest,2,2845.0,Demonstrations
North America,Protests,Peaceful protest,3,17260.0,Demonstrations
North America,Protests,Peaceful protest,2,6488.0,Demonstrations
North America,Protests,Peaceful protest,7,24276.0,Demonstrations
North America,Protests,Peaceful protest,4,10838.0,Demonstrations
North America,Protests,Peaceful protest,8,21331.0,Demonstrations
North America,Protests,Peaceful protest,12,31259.0,Demonstrations
North America,Protests,Peaceful protest,11,33940.0,Demonstrations
North America,Protests,Peaceful protest,6,8451.0,Demonstrations
North America,Protests,Peaceful protest,14,36911.0,Demonstrations
North America,Protests,Peaceful protest,6,25019.0,Demonstrations
North America,Protests,Peaceful protest,8,19243.0,Demonstrations
North America,Protests,Peaceful protest,27,89719.0,Demonstrations
North America,Protests,Peaceful protest,6,21747.0,Demonstrations
North America,Protests,Peaceful protest,13,38165.0,Demonstrations
North America,Protests,Peaceful protest,4,17694.0,Demonstrations
North America,Protests,Peaceful protest,3,3618.0,Demonstrations
North America,Protests,Peaceful protest,7,23737.0,Demonstrations
North America,Protests,Peaceful protest,3,16496.0,Demonstrations
North America,Protests,Peaceful protest,6,9626.0,Demonstrations
North America,Protests,Peaceful protest,3,18845.0,Demonstrations
North America,Protests,Peaceful protest,8,15244.0,Demonstrations
North America,Protests,Peaceful protest,54,175799.0,Demonstrations
North America,Protests,Peaceful protest,5,12706.0,Demonstrations
North America,Protests,Peaceful protest,4,18407.0,Demonstrations
North America,Protests,Peaceful protest,7,21164.0,Demonstrations
North America,Protests,Peaceful protest,33,96123.0,Demonstrations
North America,Protests,Peaceful protest,9,22039.0,Demonstrations
North America,Protests,Peaceful protest,5,16156.0,Demonstrations
North America,Protests,Peaceful protest,4,21460.0,Demonstrations
North America,Protests,Peaceful protest,7,20977.0,Demonstrations
North America,Protests,Peaceful protest,7,23692.0,Demonstrations
North America,Protests,Peaceful protest,9,11259.0,Demonstrations
North America,Protests,Peaceful protest,19,45391.0,Demonstrations
North America,Protests,Peaceful protest,7,24614.0,Demonstrations
North America,Protests,Peaceful protest,4,22226.0,Demonstrations
North America,Protests,Peaceful protest,5,9913.0,Demonstrations
North America,Protests,Peaceful protest,7,8919.0,Demonstrations
North America,Protests,Peaceful protest,8,12572.0,Demonstrations
North America,Protests,Peaceful protest,7,24760.0,Demonstrations
North America,Protests,Protest with intervention,1,2342.0,Demonstrations
North America,Protests,Protest with intervention,1,1674.0,Demonstrations
North America,Protests,Protest with intervention,11,27384.0,Demonstrations
North America,Protests,Protest with intervention,2,1344.0,Demonstrations
North America,Protests,Protest with intervention,1,4232.0,Demonstrations
North America,Protests,Protest with intervention,1,4232.0,Demonstrations
North America,Protests,Protest with intervention,1,4232.0,Demonstrations
North America,Protests,Protest with intervention,1,1453.0,Demonstrations
North America,Protests,Protest with intervention,1,1674.0,Demonstrations
North America,Protests,Protest with intervention,1,3046.0,Demonstrations
North America,Protests,Protest with intervention,1,10.0,Demonstrations
North America,Protests,Protest with intervention,1,4608.0,Demonstrations
North America,Protests,Protest with intervention,1,2437.0,Demonstrations
North America,Protests,Protest with intervention,1,2026.0,Demonstrations
North America,Protests,Protest with intervention,1,12536.0,Demonstrations
North America,Protests,Protest with intervention,4,1588.0,Demonstrations
North America,Protests,Protest with intervention,1,4626.0,Demonstrations
North America,Protests,Protest with intervention,1,4626.0,Demonstrations
North America,Protests,Protest with intervention,1,4626.0,Demonstrations
North America,Protests,Protest with intervention,1,12536.0,Demonstrations
North America,Protests,Protest with intervention,1,1596.0,Demonstrations
North America,Protests,Protest with intervention,1,1596.0,Demonstrations
North America,Protests,Protest with intervention,2,26599.0,Demonstrations
North America,Protests,Protest with intervention,1,983.0,Demonstrations
North America,Protests,Protest with intervention,2,4649.0,Demonstrations
North America,Protests,Protest with intervention,1,11.0,Demonstrations
North America,Protests,Protest with intervention,1,12600.0,Demonstrations
North America,Protests,Protest with intervention,1,2153.0,Demonstrations
North America,Protests,Protest with intervention,1,2218.0,Demonstrations
North America,Riots,Mob violence,1,11005.0,Political violence
North America,Riots,Mob violence,1,8311.0,Political violence
North America,Riots,Mob violence,1,6500.0,Political violence
North America,Riots,Mob violence,1,12497.0,Political violence
North America,Riots,Mob violence,1,12497.0,Political violence
North America,Riots,Violent demonstration,1,7566.0,Demonstrations
North America,Riots,Violent demonstration,3,39218.0,Demonstrations
North America,Riots,Violent demonstration,9,88425.0,Demonstrations
North America,Riots,Violent demonstration,1,11377.0,Demonstrations
North America,Riots,Violent demonstration,1,11377.0,Demonstrations
North America,Riots,Violent demonstration,1,12387.0,Demonstrations
North America,Riots,Violent demonstration,1,12387.0,Demonstrations
North America,Riots,Violent demonstration,1,11005.0,Demonstrations
North America,Riots,Violent demonstration,1,11005.0,Demonstrations
North America,Riots,Violent demonstration,1,10636.0,Demonstrations
North America,Riots,Violent demonstration,1,11060.0,Demonstrations
North America,Violence against civilians,Attack,1,86819.0,Political violence
North America,Violence against civilians,Attack,1,86819.0,Political violence
North America,Violence against civilians,Attack,1,30313.0,Political violence
North America,Violence against civilians,Attack,1,8238.0,Political violence
North America,Violence against civilians,Attack,1,92011.0,Political violence
North America,Violence against civilians,Attack,1,94889.0,Political violence
North America,Violence against civilians,Attack,1,66364.0,Political violence
North America,Violence against civilians,Attack,1,30088.0,Political violence
North America,Violence against civilians,Attack,1,70698.0,Political violence
North America,Violence against civilians,Attack,1,11060.0,Political violence
North America,Violence against civilians,Attack,1,70698.0,Political violence
North America,Protests,Excessive force against protesters,1,4543.0,Political violence; Demonstrations
North America,Protests,Peaceful protest,1,466.0,Demonstrations
North America,Protests,Peaceful protest,2,5009.0,Demonstrations
North America,Protests,Peaceful protest,2,4543.0,Demonstrations
North America,Protests,Peaceful protest,2,466.0,Demonstrations
North America,Protests,Peaceful protest,2,466.0,Demonstrations
North America,Protests,Peaceful protest,4,1902.0,Demonstrations
North America,Protests,Peaceful protest,1,802.0,Demonstrations
