WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
05/20/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,7,13,1765.0,Political violence,0.0010522055847834884
05/27/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,11,22,2140.0,Political violence,0.0009345794392523365
06/03/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,13,17,1494.0,Political violence,0.0008752960560189475
06/10/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,12,18,1811.0,Political violence,0.0008282716731087798
06/17/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,13,18,3625.0,Political violence,0.00038196286472148546
06/24/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,7,14,2453.0,Political violence,0.0008153281695882593
07/01/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,4,2195.0,Political violence,0.00030372057706909645
07/08/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,8,6,2276.0,Political violence,0.0003295254833040422
07/15/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,10,10,2699.0,Political violence,0.0003705075954057058
07/22/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,6,2267.0,Political violence,0.00044111160123511253
07/29/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,2,2970.0,Political violence,0.00016835016835016836
08/05/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,14,17,3142.0,Political violence,0.0003864690370100937
08/12/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,9,2,2257.0,Political violence,9.845911485255748e-05
08/19/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,7,0,2147.0,Political violence,0.0
08/26/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,13,10,1815.0,Political violence,0.0004238186056367875
09/02/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,15,5,2606.0,Political violence,0.00012790995139421848
09/09/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,21,13,13703.0,Political violence,4.517606502573298e-05
09/16/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,18,2,4160.0,Political violence,2.670940170940171e-05
09/23/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,24,9,13451.0,Political violence,2.7878968106460486e-05
09/30/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,13,11,4204.0,Political violence,0.0002012735124057674
10/07/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,14,0,2195.0,Political violence,0.0
10/14/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,12,2,2905.0,Political violence,5.7372346528973036e-05
10/21/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,7,0,2165.0,Political violence,0.0
10/28/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,7,3,2549.0,Political violence,0.0001681331614638794
11/04/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,10,50240.0,Political violence,3.3174097664543524e-05
11/11/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,4,12457.0,Political violence,8.027614995584812e-05
11/18/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,0,1964.0,Political violence,0.0
11/25/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,0,37946.0,Political violence,0.0
12/02/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,9,0,28747.0,Political violence,0.0
12/09/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,34.0,Political violence,0.0
12/16/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,8,10777.0,Political violence,0.0001855804027094739
12/23/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,7,0,3753.0,Political violence,0.0
12/30/2023,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,11,24,2723.0,Political violence,0.000801255299969953
01/06/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,13,340.0,Political violence,0.009558823529411765
01/13/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,0,1570.0,Political violence,0.0
01/20/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,401.0,Political violence,0.0
01/27/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,1,2611.0,Political violence,6.383250351078769e-05
02/10/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,305.0,Political violence,0.0
02/17/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,0,1910.0,Political violence,0.0
02/24/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,0,476.0,Political violence,0.0
03/02/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,8,3,10856.0,Political violence,3.454310980103169e-05
03/09/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,3,1530.0,Political violence,0.000392156862745098
03/16/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,43.0,Political violence,0.0
03/23/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,0,758.0,Political violence,0.0
03/30/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,3,57405.0,Political violence,1.0452051215050954e-05
04/06/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,0,976.0,Political violence,0.0
04/13/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,170388.0,Political violence,0.0
04/20/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,1758.0,Political violence,0.0
04/27/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,1455.0,Political violence,0.0
05/11/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,0,334.0,Political violence,0.0
05/18/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,0,7997.0,Political violence,0.0
05/25/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,5,170896.0,Political violence,7.314390038385919e-06
06/01/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,437.0,Political violence,0.0
06/08/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,1524.0,Political violence,0.0
06/15/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,349.0,Political violence,0.0
06/29/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,379.0,Political violence,0.0
07/06/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,1,1910.0,Political violence,0.00017452006980802793
07/13/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,652.0,Political violence,0.0
07/20/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,109.0,Political violence,0.0
07/27/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,306.0,Political violence,0.0
08/03/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,168933.0,Political violence,0.0
08/10/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,1,15297.0,Political violence,1.089538253688087e-05
08/17/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,10292.0,Political violence,0.0
09/07/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,0,12086.0,Political violence,0.0
09/14/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,34.0,Political violence,0.0
09/21/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,1,6544.0,Political violence,2.5468622656886714e-05
09/28/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,43.0,Political violence,0.0
10/05/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,2,179281.0,Political violence,2.7889179556115816e-06
10/12/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,2,46405.0,Political violence,1.0774701002047194e-05
10/19/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,1,169329.0,Political violence,1.4764157350483378e-06
10/26/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,8,169408.0,Political violence,9.444654325651682e-06
11/02/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,5,1813.0,Political violence,0.0006894649751792609
11/09/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,2,28007.0,Political violence,1.1901786458147367e-05
11/16/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,10597.0,Political violence,0.0
11/23/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,3,30695.0,Political violence,2.4433946896888743e-05
12/07/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,3,10496.0,Political violence,0.00014291158536585365
12/14/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,0,10988.0,Political violence,0.0
12/21/2024,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,0,10313.0,Political violence,0.0
01/04/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,10575.0,Political violence,0.0
01/11/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,0,26389.0,Political violence,0.0
01/18/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,21.0,Political violence,0.0
01/25/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,54.0,Political violence,0.0
02/01/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,1455.0,Political violence,0.0
02/08/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,169467.0,Political violence,0.0
02/15/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,1,193481.0,Political violence,1.2921165385748471e-06
02/22/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,10725.0,Political violence,0.0
03/01/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,8,1,179932.0,Political violence,6.947068892692795e-07
03/08/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,2,36291.0,Political violence,1.8370027463191056e-05
03/15/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,0,24854.0,Political violence,0.0
03/22/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,193481.0,Political violence,0.0
03/29/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,1,184537.0,Political violence,1.8063224899794258e-06
04/05/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,7,4,327291.0,Political violence,1.7459342647019668e-06
04/12/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,40412.0,Political violence,0.0
04/19/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,10292.0,Political violence,0.0
04/26/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,15864.0,Political violence,0.0
05/03/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,15109.0,Political violence,0.0
05/10/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,2,223849.0,Political violence,1.7869188604818427e-06
05/17/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,2,0,49506.0,Political violence,0.0
05/24/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,4,0,26156.0,Political violence,0.0
05/31/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,0,114941.0,Political violence,0.0
06/07/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,0,51454.0,Political violence,0.0
06/14/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,2,10292.0,Political violence,0.000194325689856199
06/21/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,27683.0,Political violence,0.0
06/28/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,7,2,259739.0,Political violence,1.1000053350258748e-06
07/05/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,1,84704.0,Political violence,2.3611635814129204e-06
07/12/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,0,115991.0,Political violence,0.0
07/19/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,1,0,36079.0,Political violence,0.0
07/26/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,1,21031.0,Political violence,1.5849618816667457e-05
08/02/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,6,8,17228.0,Political violence,7.739339060444238e-05
08/09/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,1,114900.0,Political violence,1.7406440382941688e-06
08/16/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,3,122001.0,Political violence,4.917992475471512e-06
08/23/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,36196.0,Political violence,0.0
08/30/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,0,251009.0,Political violence,0.0
09/06/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,0,49464.0,Political violence,0.0
09/13/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,5,1,155145.0,Political violence,1.2891166328273552e-06
09/20/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,11,2,209419.0,Political violence,8.682028938070654e-07
10/04/2025,Ukraine,Luhansk,Explosions/Remote violence,Air/drone strike,3,2,183189.0,Political violence,3.639228701868926e-06
05/29/2021,Ukraine,Luhansk,Explosions/Remote violence,Grenade,1,0,41845.0,Political violence,0.0
04/16/2022,Ukraine,Luhansk,Explosions/Remote violence,Grenade,1,1,38983.0,Political violence,2.56522073724444e-05
12/02/2023,Ukraine,Luhansk,Explosions/Remote violence,Grenade,1,0,99350.0,Political violence,0.0
01/04/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,4,1,947.0,Political violence,0.00026399155227032733
01/11/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1149.0,Political violence,0.0
01/18/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3581.0,Political violence,0.0
02/08/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1567.0,Political violence,0.0
02/22/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,1018.0,Political violence,0.0004911591355599214
02/29/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,3375.0,Political violence,0.00014814814814814815
03/21/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,3,2,3372.0,Political violence,0.00019770660340055358
03/28/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,9016.0,Political violence,0.0
04/04/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12233.0,Political violence,0.0
05/02/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3345.0,Political violence,0.0
05/09/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,93418.0,Political violence,0.0
05/16/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,2902.0,Political violence,0.00034458993797381116
05/23/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,36951.0,Political violence,5.412573408026846e-05
05/30/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,202773.0,Political violence,0.0
06/06/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,5480.0,Political violence,0.0
06/13/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,398.0,Political violence,0.0
07/04/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,4292.0,Political violence,0.0
07/25/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,10631.0,Political violence,0.0
08/01/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,15581.0,Political violence,0.0
08/08/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,4,0,15099.0,Political violence,0.0
08/15/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,16264.0,Political violence,0.0
08/29/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,74426.0,Political violence,0.0
09/05/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,1328.0,Political violence,0.0
09/12/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,19628.0,Political violence,5.0947625840635824e-05
09/26/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,5,1,68906.0,Political violence,2.902504861695643e-06
10/03/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,4008.0,Political violence,0.0
10/10/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,73272.0,Political violence,1.3647778141718529e-05
10/17/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,68590.0,Political violence,7.289692374981776e-06
10/31/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,132499.0,Political violence,0.0
11/21/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,117876.0,Political violence,0.0
11/28/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,209242.0,Political violence,2.3895776182601965e-06
12/12/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,252.0,Political violence,0.0
12/26/2020,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,982.0,Political violence,0.0
01/02/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,200135.0,Political violence,0.0
01/30/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,463.0,Political violence,0.0
02/20/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,156.0,Political violence,0.00641025641025641
03/20/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,206.0,Political violence,0.0
04/03/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,5,2,124015.0,Political violence,3.2254162802886746e-06
04/10/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12193.0,Political violence,0.0
04/17/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,2694.0,Political violence,0.0003711952487008166
05/15/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,74542.0,Political violence,6.707627914464328e-06
05/22/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3340.0,Political violence,0.0
05/29/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,4563.0,Political violence,0.0
09/04/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,1647.0,Political violence,0.0
11/06/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,1563.0,Political violence,0.0012795905310300703
12/11/2021,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,75212.0,Political violence,0.0
02/19/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,6987.0,Political violence,0.0
02/26/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,68595.0,Political violence,0.0
03/12/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,8020.0,Political violence,0.0
03/26/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,38983.0,Political violence,0.0
04/23/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,10,11120.0,Political violence,0.0008992805755395684
05/07/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,59820.0,Political violence,0.0
05/14/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,59820.0,Political violence,0.0
06/11/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,182528.0,Political violence,0.0
06/25/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,493.0,Political violence,0.0
07/09/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,66726.0,Political violence,0.0
08/06/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,2,15998.0,Political violence,6.250781347668459e-05
09/10/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,2,182528.0,Political violence,1.0957223001402524e-05
10/08/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,15879.0,Political violence,0.0
10/15/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,8020.0,Political violence,0.0
10/22/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,273.0,Political violence,0.0
11/12/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,182939.0,Political violence,0.0
12/31/2022,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12325.0,Political violence,0.0
01/07/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,9930.0,Political violence,0.0
02/18/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,380.0,Political violence,0.0
04/22/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,658.0,Political violence,0.0
05/13/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,168933.0,Political violence,5.9195065499339976e-06
07/15/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,2699.0,Political violence,0.0
08/19/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,85458.0,Political violence,0.0
09/02/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,168933.0,Political violence,0.0
09/09/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,3851.0,Political violence,0.0
11/04/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,168933.0,Political violence,5.9195065499339976e-06
11/18/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,24548.0,Political violence,0.0
12/02/2023,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,230689.0,Political violence,2.1674202064251004e-06
01/20/2024,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,1455.0,Political violence,0.002061855670103093
03/02/2024,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,5,28748.0,Political violence,0.00017392514261861693
03/23/2024,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,15864.0,Political violence,0.0
03/30/2024,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,13661.0,Political violence,7.320108337603396e-05
08/03/2024,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,10292.0,Political violence,0.0
08/31/2024,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,14256.0,Political violence,7.014590347923682e-05
10/12/2024,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,1,204254.0,Political violence,2.4479324762305755e-06
10/26/2024,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,5822.0,Political violence,0.0
12/28/2024,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,36079.0,Political violence,0.0
04/26/2025,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,7423.0,Political violence,0.0
05/31/2025,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,3338.0,Political violence,0.0002995805871779509
06/28/2025,Ukraine,Luhansk,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,168933.0,Political violence,5.9195065499339976e-06
12/28/2019,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,27,0,17539.0,Political violence,0.0
01/04/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,19,0,49489.0,Political violence,0.0
01/11/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,56,1,76207.0,Political violence,2.3432418094325792e-07
01/18/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,33,0,21936.0,Political violence,0.0
01/25/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,56,1,28619.0,Political violence,6.239611047605737e-07
02/01/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,51,5,136441.0,Political violence,7.185465929322895e-07
02/08/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,31,0,49562.0,Political violence,0.0
02/15/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,62,1,39302.0,Political violence,4.103870606601322e-07
02/22/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,48,0,277648.0,Political violence,0.0
02/29/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,57,0,79953.0,Political violence,0.0
03/07/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,45,0,113868.0,Political violence,0.0
03/14/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,59,0,62590.0,Political violence,0.0
03/21/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,57,0,37065.0,Political violence,0.0
03/28/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,43,1,28552.0,Political violence,8.145073533723863e-07
04/04/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,47,2,92848.0,Political violence,4.5831026504999245e-07
04/11/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,17,0,62598.0,Political violence,0.0
04/18/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,36,0,40883.0,Political violence,0.0
04/25/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,49,0,25451.0,Political violence,0.0
05/02/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,45,0,60349.0,Political violence,0.0
05/09/2020,Ukraine,Luhansk,Explosions/Remote violence,Shelling/artillery/missile attack,44,0,34730.0,Political violence,0.0
