WEEK,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,WEEK_RATIO
10/28/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,352990.0,Political violence,0.0
11/04/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,90551.0,Political violence,0.0
11/11/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,103049.0,Political violence,0.0
11/18/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,131118.0,Political violence,0.0
12/02/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,6,0,161118.0,Political violence,0.0
12/09/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,131118.0,Political violence,0.0
12/16/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,7,0,351149.0,Political violence,0.0
12/30/2023,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,27002.0,Political violence,0.0
01/27/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,158120.0,Political violence,0.0
05/25/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,78989.0,Political violence,0.0
08/10/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,2998.0,Political violence,0.0
09/21/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,39437.0,Political violence,0.0
09/28/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,216620.0,Political violence,0.0
10/05/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,197557.0,Political violence,0.0
10/12/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,3,0,158120.0,Political violence,0.0
10/19/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,10,0,196202.0,Political violence,0.0
10/26/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,27002.0,Political violence,0.0
11/09/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,5,0,199022.0,Political violence,0.0
11/16/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,99988.0,Political violence,0.0
11/23/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,2,0,66439.0,Political violence,0.0
11/30/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,27002.0,Political violence,0.0
12/14/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,60551.0,Political violence,0.0
12/21/2024,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,43625.0,Political violence,0.0
03/15/2025,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,27002.0,Political violence,0.0
06/07/2025,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,2,2,87553.0,Political violence,1.1421653170079838e-05
06/14/2025,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,20,11,803205.0,Political violence,6.847566934966789e-07
06/21/2025,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,4,0,407408.0,Political violence,0.0
08/16/2025,Israel,Tel Aviv,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,27002.0,Political violence,0.0
08/17/2024,Israel,Tel Aviv,Explosions/Remote violence,Suicide bomb,1,1,27002.0,Political violence,3.703429375601807e-05
07/25/2020,Israel,Tel Aviv,Protests,Excessive force against protesters,2,0,32826.0,Political violence; Demonstrations,0.0
06/18/2022,Israel,Tel Aviv,Protests,Excessive force against protesters,1,0,17060.0,Political violence; Demonstrations,0.0
04/01/2023,Israel,Tel Aviv,Protests,Excessive force against protesters,1,0,17317.0,Political violence; Demonstrations,0.0
07/08/2023,Israel,Tel Aviv,Protests,Excessive force against protesters,1,0,17317.0,Political violence; Demonstrations,0.0
03/07/2020,Israel,Tel Aviv,Riots,Mob violence,1,0,53235.0,Political violence,0.0
04/25/2020,Israel,Tel Aviv,Riots,Mob violence,1,0,53235.0,Political violence,0.0
06/06/2020,Israel,Tel Aviv,Riots,Mob violence,1,0,53235.0,Political violence,0.0
06/27/2020,Israel,Tel Aviv,Riots,Mob violence,1,0,25560.0,Political violence,0.0
09/12/2020,Israel,Tel Aviv,Riots,Mob violence,1,0,53235.0,Political violence,0.0
10/03/2020,Israel,Tel Aviv,Riots,Mob violence,3,0,53235.0,Political violence,0.0
10/24/2020,Israel,Tel Aviv,Riots,Mob violence,1,0,53235.0,Political violence,0.0
01/16/2021,Israel,Tel Aviv,Riots,Mob violence,2,0,54556.0,Political violence,0.0
03/20/2021,Israel,Tel Aviv,Riots,Mob violence,1,0,54556.0,Political violence,0.0
04/17/2021,Israel,Tel Aviv,Riots,Mob violence,2,0,96876.0,Political violence,0.0
05/08/2021,Israel,Tel Aviv,Riots,Mob violence,5,0,150036.0,Political violence,0.0
05/15/2021,Israel,Tel Aviv,Riots,Mob violence,2,0,136884.0,Political violence,0.0
06/12/2021,Israel,Tel Aviv,Riots,Mob violence,1,0,54556.0,Political violence,0.0
07/03/2021,Israel,Tel Aviv,Riots,Mob violence,1,0,26194.0,Political violence,0.0
07/31/2021,Israel,Tel Aviv,Riots,Mob violence,1,0,54556.0,Political violence,0.0
08/07/2021,Israel,Tel Aviv,Riots,Mob violence,1,0,26194.0,Political violence,0.0
10/16/2021,Israel,Tel Aviv,Riots,Mob violence,1,0,42320.0,Political violence,0.0
11/13/2021,Israel,Tel Aviv,Riots,Mob violence,2,0,81522.0,Political violence,0.0
11/27/2021,Israel,Tel Aviv,Riots,Mob violence,1,0,44762.0,Political violence,0.0
09/10/2022,Israel,Tel Aviv,Riots,Mob violence,1,0,26601.0,Political violence,0.0
10/01/2022,Israel,Tel Aviv,Riots,Mob violence,2,0,82789.0,Political violence,0.0
03/11/2023,Israel,Tel Aviv,Riots,Mob violence,1,0,56239.0,Political violence,0.0
03/18/2023,Israel,Tel Aviv,Riots,Mob violence,1,0,56239.0,Political violence,0.0
04/01/2023,Israel,Tel Aviv,Riots,Mob violence,1,0,27002.0,Political violence,0.0
04/29/2023,Israel,Tel Aviv,Riots,Mob violence,1,0,27002.0,Political violence,0.0
05/27/2023,Israel,Tel Aviv,Riots,Mob violence,1,0,27002.0,Political violence,0.0
09/23/2023,Israel,Tel Aviv,Riots,Mob violence,1,0,27002.0,Political violence,0.0
11/11/2023,Israel,Tel Aviv,Riots,Mob violence,1,0,27002.0,Political violence,0.0
05/25/2024,Israel,Tel Aviv,Riots,Mob violence,1,1,27002.0,Political violence,3.703429375601807e-05
07/06/2024,Israel,Tel Aviv,Riots,Mob violence,1,1,27002.0,Political violence,3.703429375601807e-05
08/24/2024,Israel,Tel Aviv,Riots,Mob violence,1,2,55086.0,Political violence,3.630686562829031e-05
01/04/2025,Israel,Tel Aviv,Riots,Mob violence,1,0,56239.0,Political violence,0.0
02/01/2020,Israel,Tel Aviv,Riots,Violent demonstration,1,0,53235.0,Demonstrations,0.0
03/28/2020,Israel,Tel Aviv,Riots,Violent demonstration,2,0,41295.0,Demonstrations,0.0
04/25/2020,Israel,Tel Aviv,Riots,Violent demonstration,1,0,92274.0,Demonstrations,0.0
05/30/2020,Israel,Tel Aviv,Riots,Violent demonstration,2,0,25560.0,Demonstrations,0.0
06/06/2020,Israel,Tel Aviv,Riots,Violent demonstration,3,0,41295.0,Demonstrations,0.0
07/11/2020,Israel,Tel Aviv,Riots,Violent demonstration,1,0,25560.0,Demonstrations,0.0
07/18/2020,Israel,Tel Aviv,Riots,Violent demonstration,3,0,120090.0,Demonstrations,0.0
08/22/2020,Israel,Tel Aviv,Riots,Violent demonstration,3,0,25560.0,Demonstrations,0.0
09/19/2020,Israel,Tel Aviv,Riots,Violent demonstration,1,0,53235.0,Demonstrations,0.0
10/03/2020,Israel,Tel Aviv,Riots,Violent demonstration,2,0,25560.0,Demonstrations,0.0
10/10/2020,Israel,Tel Aviv,Riots,Violent demonstration,2,0,25560.0,Demonstrations,0.0
10/17/2020,Israel,Tel Aviv,Riots,Violent demonstration,1,0,53235.0,Demonstrations,0.0
10/24/2020,Israel,Tel Aviv,Riots,Violent demonstration,2,0,66855.0,Demonstrations,0.0
11/14/2020,Israel,Tel Aviv,Riots,Violent demonstration,3,0,78795.0,Demonstrations,0.0
11/28/2020,Israel,Tel Aviv,Riots,Violent demonstration,1,0,25560.0,Demonstrations,0.0
12/19/2020,Israel,Tel Aviv,Riots,Violent demonstration,3,0,25560.0,Demonstrations,0.0
12/26/2020,Israel,Tel Aviv,Riots,Violent demonstration,1,0,53235.0,Demonstrations,0.0
01/02/2021,Israel,Tel Aviv,Riots,Violent demonstration,1,0,26194.0,Demonstrations,0.0
01/16/2021,Israel,Tel Aviv,Riots,Violent demonstration,1,0,54556.0,Demonstrations,0.0
01/23/2021,Israel,Tel Aviv,Riots,Violent demonstration,1,0,54556.0,Demonstrations,0.0
04/17/2021,Israel,Tel Aviv,Riots,Violent demonstration,3,0,96876.0,Demonstrations,0.0
05/08/2021,Israel,Tel Aviv,Riots,Violent demonstration,3,0,42320.0,Demonstrations,0.0
07/31/2021,Israel,Tel Aviv,Riots,Violent demonstration,1,0,26194.0,Demonstrations,0.0
11/13/2021,Israel,Tel Aviv,Riots,Violent demonstration,1,0,26194.0,Demonstrations,0.0
11/20/2021,Israel,Tel Aviv,Riots,Violent demonstration,1,0,42320.0,Demonstrations,0.0
01/29/2022,Israel,Tel Aviv,Riots,Violent demonstration,1,0,26601.0,Demonstrations,0.0
06/18/2022,Israel,Tel Aviv,Riots,Violent demonstration,1,0,55404.0,Demonstrations,0.0
08/13/2022,Israel,Tel Aviv,Riots,Violent demonstration,1,0,55404.0,Demonstrations,0.0
09/24/2022,Israel,Tel Aviv,Riots,Violent demonstration,1,0,42978.0,Demonstrations,0.0
11/05/2022,Israel,Tel Aviv,Riots,Violent demonstration,1,0,55404.0,Demonstrations,0.0
02/25/2023,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
03/04/2023,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
03/11/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
03/18/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
03/25/2023,Israel,Tel Aviv,Riots,Violent demonstration,3,0,27002.0,Demonstrations,0.0
04/01/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
04/08/2023,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
04/22/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
06/03/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
06/10/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
07/01/2023,Israel,Tel Aviv,Riots,Violent demonstration,3,0,27002.0,Demonstrations,0.0
07/08/2023,Israel,Tel Aviv,Riots,Violent demonstration,4,0,73145.0,Demonstrations,0.0
07/15/2023,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
07/22/2023,Israel,Tel Aviv,Riots,Violent demonstration,3,0,27002.0,Demonstrations,0.0
08/19/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
08/26/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
09/02/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
09/09/2023,Israel,Tel Aviv,Riots,Violent demonstration,2,0,83241.0,Demonstrations,0.0
09/16/2023,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
01/13/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
01/27/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
02/03/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
02/10/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
02/17/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
02/24/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
03/02/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,83241.0,Demonstrations,0.0
03/09/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
03/16/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
03/23/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
03/30/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,83241.0,Demonstrations,0.0
04/06/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
04/20/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
04/27/2024,Israel,Tel Aviv,Riots,Violent demonstration,3,0,83241.0,Demonstrations,0.0
05/04/2024,Israel,Tel Aviv,Riots,Violent demonstration,4,0,27002.0,Demonstrations,0.0
05/11/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,82088.0,Demonstrations,0.0
05/18/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,27002.0,Demonstrations,0.0
05/25/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
06/01/2024,Israel,Tel Aviv,Riots,Violent demonstration,3,0,83241.0,Demonstrations,0.0
06/08/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
06/15/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,56239.0,Demonstrations,0.0
06/22/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,56239.0,Demonstrations,0.0
07/06/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,78226.0,Demonstrations,0.0
07/13/2024,Israel,Tel Aviv,Riots,Violent demonstration,3,0,83241.0,Demonstrations,0.0
07/20/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
07/27/2024,Israel,Tel Aviv,Riots,Violent demonstration,5,0,125027.0,Demonstrations,0.0
08/03/2024,Israel,Tel Aviv,Riots,Violent demonstration,3,0,85890.0,Demonstrations,0.0
08/17/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,41786.0,Demonstrations,0.0
08/24/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
08/31/2024,Israel,Tel Aviv,Riots,Violent demonstration,7,0,80435.0,Demonstrations,0.0
09/07/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,68788.0,Demonstrations,0.0
09/14/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
09/21/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
09/28/2024,Israel,Tel Aviv,Riots,Violent demonstration,2,0,114739.0,Demonstrations,0.0
10/12/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
10/26/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,58888.0,Demonstrations,0.0
11/02/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
12/21/2024,Israel,Tel Aviv,Riots,Violent demonstration,1,0,56239.0,Demonstrations,0.0
01/04/2025,Israel,Tel Aviv,Riots,Violent demonstration,2,0,83241.0,Demonstrations,0.0
01/11/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,58888.0,Demonstrations,0.0
01/18/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
01/25/2025,Israel,Tel Aviv,Riots,Violent demonstration,2,0,50188.0,Demonstrations,0.0
03/01/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
03/08/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
03/15/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
03/22/2025,Israel,Tel Aviv,Riots,Violent demonstration,2,0,98025.0,Demonstrations,0.0
03/29/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
04/26/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,50188.0,Demonstrations,0.0
05/10/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
05/17/2025,Israel,Tel Aviv,Riots,Violent demonstration,3,0,68788.0,Demonstrations,0.0
05/24/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
05/31/2025,Israel,Tel Aviv,Riots,Violent demonstration,3,0,125027.0,Demonstrations,0.0
06/21/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
07/19/2025,Israel,Tel Aviv,Riots,Violent demonstration,2,0,98025.0,Demonstrations,0.0
07/26/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,41786.0,Demonstrations,0.0
08/02/2025,Israel,Tel Aviv,Riots,Violent demonstration,4,0,125027.0,Demonstrations,0.0
08/09/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
08/16/2025,Israel,Tel Aviv,Riots,Violent demonstration,4,0,109728.0,Demonstrations,0.0
08/23/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
08/30/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,27002.0,Demonstrations,0.0
09/06/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,56239.0,Demonstrations,0.0
09/13/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,56239.0,Demonstrations,0.0
10/18/2025,Israel,Tel Aviv,Riots,Violent demonstration,1,0,56239.0,Demonstrations,0.0
03/28/2020,Israel,Tel Aviv,Violence against civilians,Attack,1,0,41295.0,Political violence,0.0
02/06/2021,Israel,Tel Aviv,Violence against civilians,Attack,1,0,54556.0,Political violence,0.0
06/05/2021,Israel,Tel Aviv,Violence against civilians,Attack,1,0,42320.0,Political violence,0.0
11/20/2021,Israel,Tel Aviv,Violence against civilians,Attack,1,0,42320.0,Political violence,0.0
03/26/2022,Israel,Tel Aviv,Violence against civilians,Attack,1,6,69998.0,Political violence,8.57167347638504e-05
04/02/2022,Israel,Tel Aviv,Violence against civilians,Attack,1,3,26601.0,Political violence,0.0001127777151234916
07/02/2022,Israel,Tel Aviv,Violence against civilians,Attack,1,0,55404.0,Political violence,0.0
09/17/2022,Israel,Tel Aviv,Violence against civilians,Attack,1,1,129171.0,Political violence,7.741675763135688e-06
12/03/2022,Israel,Tel Aviv,Violence against civilians,Attack,1,0,26601.0,Political violence,0.0
03/04/2023,Israel,Tel Aviv,Violence against civilians,Attack,1,2,27002.0,Political violence,7.406858751203614e-05
04/01/2023,Israel,Tel Aviv,Violence against civilians,Attack,1,2,27002.0,Political violence,7.406858751203614e-05
07/01/2023,Israel,Tel Aviv,Violence against civilians,Attack,2,1,83241.0,Political violence,6.006655374154563e-06
08/03/2024,Israel,Tel Aviv,Violence against civilians,Attack,1,3,131118.0,Political violence,2.288015375463323e-05
09/28/2024,Israel,Tel Aviv,Violence against civilians,Attack,1,8,43625.0,Political violence,0.0001833810888252149
10/26/2024,Israel,Tel Aviv,Violence against civilians,Attack,1,2,39437.0,Political violence,5.0713796688389075e-05
12/07/2024,Israel,Tel Aviv,Violence against civilians,Attack,1,0,56239.0,Political violence,0.0
12/21/2024,Israel,Tel Aviv,Violence against civilians,Attack,1,1,58710.0,Political violence,1.70328734457503e-05
01/18/2025,Israel,Tel Aviv,Violence against civilians,Attack,2,3,27002.0,Political violence,5.5551440634027106e-05
01/18/2020,Palestine,Gaza Strip,Battles,Armed clash,1,3,17008.0,Political violence,0.0001763875823142051
01/25/2020,Palestine,Gaza Strip,Battles,Armed clash,5,0,89604.0,Political violence,0.0
02/01/2020,Palestine,Gaza Strip,Battles,Armed clash,1,0,65168.0,Political violence,0.0
02/08/2020,Palestine,Gaza Strip,Battles,Armed clash,3,0,44788.0,Political violence,0.0
02/15/2020,Palestine,Gaza Strip,Battles,Armed clash,2,0,44788.0,Political violence,0.0
02/22/2020,Palestine,Gaza Strip,Battles,Armed clash,5,1,71620.0,Political violence,2.7925160569673275e-06
02/29/2020,Palestine,Gaza Strip,Battles,Armed clash,1,0,1610.0,Political violence,0.0
03/07/2020,Palestine,Gaza Strip,Battles,Armed clash,2,0,21467.0,Political violence,0.0
03/28/2020,Palestine,Gaza Strip,Battles,Armed clash,3,0,52914.0,Political violence,0.0
04/04/2020,Palestine,Gaza Strip,Battles,Armed clash,1,0,17008.0,Political violence,0.0
04/11/2020,Palestine,Gaza Strip,Battles,Armed clash,1,0,34296.0,Political violence,0.0
04/18/2020,Palestine,Gaza Strip,Battles,Armed clash,2,0,51304.0,Political violence,0.0
05/16/2020,Palestine,Gaza Strip,Battles,Armed clash,2,2,97850.0,Political violence,1.021972406745018e-05
06/13/2020,Palestine,Gaza Strip,Battles,Armed clash,4,0,86357.0,Political violence,0.0
06/20/2020,Palestine,Gaza Strip,Battles,Armed clash,2,0,51304.0,Political violence,0.0
07/11/2020,Palestine,Gaza Strip,Battles,Armed clash,1,0,10492.0,Political violence,0.0
