WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
12/16/2023,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,6724,Demonstrations,3596,8.4289,-71.3221
01/06/2024,South America,Venezuela,Merida,Protests,Peaceful protest,4,0,13317,Demonstrations,3596,8.4289,-71.3221
01/13/2024,South America,Venezuela,Merida,Protests,Peaceful protest,4,0,28610,Demonstrations,3596,8.4289,-71.3221
01/20/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,14758,Demonstrations,3596,8.4289,-71.3221
01/27/2024,South America,Venezuela,Merida,Protests,Peaceful protest,3,0,13317,Demonstrations,3596,8.4289,-71.3221
02/03/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,13317,Demonstrations,3596,8.4289,-71.3221
02/17/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,21886,Demonstrations,3596,8.4289,-71.3221
03/02/2024,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
03/09/2024,South America,Venezuela,Merida,Protests,Peaceful protest,4,0,27154,Demonstrations,3596,8.4289,-71.3221
03/16/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,13317,Demonstrations,3596,8.4289,-71.3221
04/06/2024,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
04/13/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,14740,Demonstrations,3596,8.4289,-71.3221
04/27/2024,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
05/04/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,13317,Demonstrations,3596,8.4289,-71.3221
05/25/2024,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,8569,Demonstrations,3596,8.4289,-71.3221
06/08/2024,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
06/15/2024,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
07/27/2024,South America,Venezuela,Merida,Protests,Peaceful protest,7,0,35268,Demonstrations,3596,8.4289,-71.3221
08/03/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,23987,Demonstrations,3596,8.4289,-71.3221
08/17/2024,South America,Venezuela,Merida,Protests,Peaceful protest,4,0,27782,Demonstrations,3596,8.4289,-71.3221
08/24/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,13317,Demonstrations,3596,8.4289,-71.3221
09/28/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,13317,Demonstrations,3596,8.4289,-71.3221
10/19/2024,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
11/02/2024,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
11/23/2024,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,13317,Demonstrations,3596,8.4289,-71.3221
11/30/2024,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,10670,Demonstrations,3596,8.4289,-71.3221
12/14/2024,South America,Venezuela,Merida,Protests,Peaceful protest,3,0,13317,Demonstrations,3596,8.4289,-71.3221
01/04/2025,South America,Venezuela,Merida,Protests,Peaceful protest,3,0,28610,Demonstrations,3596,8.4289,-71.3221
02/22/2025,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
03/15/2025,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
04/26/2025,South America,Venezuela,Merida,Protests,Peaceful protest,3,0,13317,Demonstrations,3596,8.4289,-71.3221
05/24/2025,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
06/14/2025,South America,Venezuela,Merida,Protests,Peaceful protest,2,0,15515,Demonstrations,3596,8.4289,-71.3221
07/19/2025,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
08/09/2025,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
08/30/2025,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,3063,Demonstrations,3596,8.4289,-71.3221
09/27/2025,South America,Venezuela,Merida,Protests,Peaceful protest,1,0,13317,Demonstrations,3596,8.4289,-71.3221
04/28/2018,South America,Venezuela,Merida,Protests,Protest with intervention,1,0,,Demonstrations,3596,8.4289,-71.3221
05/05/2018,South America,Venezuela,Merida,Protests,Protest with intervention,1,0,,Demonstrations,3596,8.4289,-71.3221
05/25/2019,South America,Venezuela,Merida,Protests,Protest with intervention,1,0,,Demonstrations,3596,8.4289,-71.3221
09/21/2019,South America,Venezuela,Merida,Protests,Protest with intervention,1,0,,Demonstrations,3596,8.4289,-71.3221
05/09/2020,South America,Venezuela,Merida,Protests,Protest with intervention,1,0,3712,Demonstrations,3596,8.4289,-71.3221
08/22/2020,South America,Venezuela,Merida,Protests,Protest with intervention,1,0,13095,Demonstrations,3596,8.4289,-71.3221
12/11/2021,South America,Venezuela,Merida,Protests,Protest with intervention,1,0,6400,Demonstrations,3596,8.4289,-71.3221
10/29/2022,South America,Venezuela,Merida,Protests,Protest with intervention,1,0,13069,Demonstrations,3596,8.4289,-71.3221
01/06/2018,South America,Venezuela,Merida,Riots,Mob violence,1,0,,Political violence,3596,8.4289,-71.3221
05/05/2018,South America,Venezuela,Merida,Riots,Mob violence,1,0,,Political violence,3596,8.4289,-71.3221
01/12/2019,South America,Venezuela,Merida,Riots,Mob violence,1,0,,Political violence,3596,8.4289,-71.3221
03/09/2019,South America,Venezuela,Merida,Riots,Mob violence,1,0,,Political violence,3596,8.4289,-71.3221
03/30/2019,South America,Venezuela,Merida,Riots,Mob violence,1,0,,Political violence,3596,8.4289,-71.3221
06/01/2019,South America,Venezuela,Merida,Riots,Mob violence,1,0,,Political violence,3596,8.4289,-71.3221
08/22/2020,South America,Venezuela,Merida,Riots,Mob violence,2,0,48029,Political violence,3596,8.4289,-71.3221
02/06/2021,South America,Venezuela,Merida,Riots,Mob violence,1,1,24628,Political violence,3596,8.4289,-71.3221
08/07/2021,South America,Venezuela,Merida,Riots,Mob violence,1,0,4249,Political violence,3596,8.4289,-71.3221
07/09/2022,South America,Venezuela,Merida,Riots,Mob violence,1,0,36025,Political violence,3596,8.4289,-71.3221
07/27/2024,South America,Venezuela,Merida,Riots,Mob violence,1,0,6427,Political violence,3596,8.4289,-71.3221
01/06/2018,South America,Venezuela,Merida,Riots,Violent demonstration,5,4,,Demonstrations,3596,8.4289,-71.3221
01/13/2018,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
01/20/2018,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
02/10/2018,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
03/03/2018,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
03/10/2018,South America,Venezuela,Merida,Riots,Violent demonstration,3,0,,Demonstrations,3596,8.4289,-71.3221
04/21/2018,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
05/19/2018,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
07/21/2018,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
08/18/2018,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
12/01/2018,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
01/05/2019,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
02/23/2019,South America,Venezuela,Merida,Riots,Violent demonstration,2,0,,Demonstrations,3596,8.4289,-71.3221
03/09/2019,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
05/18/2019,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
11/16/2019,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,,Demonstrations,3596,8.4289,-71.3221
02/15/2020,South America,Venezuela,Merida,Riots,Violent demonstration,2,0,36098,Demonstrations,3596,8.4289,-71.3221
02/29/2020,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,36098,Demonstrations,3596,8.4289,-71.3221
03/28/2020,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,3069,Demonstrations,3596,8.4289,-71.3221
05/02/2020,South America,Venezuela,Merida,Riots,Violent demonstration,1,1,36098,Demonstrations,3596,8.4289,-71.3221
05/09/2020,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,24767,Demonstrations,3596,8.4289,-71.3221
06/13/2020,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,36098,Demonstrations,3596,8.4289,-71.3221
10/10/2020,South America,Venezuela,Merida,Riots,Violent demonstration,9,0,137032,Demonstrations,3596,8.4289,-71.3221
04/09/2022,South America,Venezuela,Merida,Riots,Violent demonstration,2,0,41211,Demonstrations,3596,8.4289,-71.3221
03/02/2024,South America,Venezuela,Merida,Riots,Violent demonstration,2,0,33524,Demonstrations,3596,8.4289,-71.3221
03/09/2024,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,5889,Demonstrations,3596,8.4289,-71.3221
07/27/2024,South America,Venezuela,Merida,Riots,Violent demonstration,1,0,36708,Demonstrations,3596,8.4289,-71.3221
07/07/2018,South America,Venezuela,Merida,Strategic developments,Arrests,1,0,,Strategic developments,3596,8.4289,-71.3221
08/04/2018,South America,Venezuela,Merida,Strategic developments,Arrests,1,0,,Strategic developments,3596,8.4289,-71.3221
03/09/2019,South America,Venezuela,Merida,Strategic developments,Arrests,1,0,,Strategic developments,3596,8.4289,-71.3221
11/20/2021,South America,Venezuela,Merida,Strategic developments,Arrests,1,0,,Strategic developments,3596,8.4289,-71.3221
05/17/2025,South America,Venezuela,Merida,Strategic developments,Arrests,1,0,,Strategic developments,3596,8.4289,-71.3221
08/30/2025,South America,Venezuela,Merida,Strategic developments,Arrests,1,0,,Strategic developments,3596,8.4289,-71.3221
10/18/2025,South America,Venezuela,Merida,Strategic developments,Arrests,1,0,,Strategic developments,3596,8.4289,-71.3221
04/26/2025,South America,Venezuela,Merida,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3596,8.4289,-71.3221
02/09/2019,South America,Venezuela,Merida,Strategic developments,Other,1,0,,Strategic developments,3596,8.4289,-71.3221
04/07/2018,South America,Venezuela,Merida,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3596,8.4289,-71.3221
03/23/2019,South America,Venezuela,Merida,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3596,8.4289,-71.3221
10/27/2018,South America,Venezuela,Merida,Violence against civilians,Attack,1,2,,Political violence,3596,8.4289,-71.3221
11/03/2018,South America,Venezuela,Merida,Violence against civilians,Attack,1,2,,Political violence,3596,8.4289,-71.3221
11/24/2018,South America,Venezuela,Merida,Violence against civilians,Attack,1,0,,Political violence,3596,8.4289,-71.3221
02/02/2019,South America,Venezuela,Merida,Violence against civilians,Attack,1,3,,Political violence,3596,8.4289,-71.3221
04/27/2019,South America,Venezuela,Merida,Violence against civilians,Attack,1,1,,Political violence,3596,8.4289,-71.3221
05/25/2019,South America,Venezuela,Merida,Violence against civilians,Attack,1,1,,Political violence,3596,8.4289,-71.3221
06/08/2019,South America,Venezuela,Merida,Violence against civilians,Attack,2,2,,Political violence,3596,8.4289,-71.3221
01/04/2020,South America,Venezuela,Merida,Violence against civilians,Attack,1,1,128599,Political violence,3596,8.4289,-71.3221
10/03/2020,South America,Venezuela,Merida,Violence against civilians,Attack,1,0,24767,Political violence,3596,8.4289,-71.3221
02/13/2021,South America,Venezuela,Merida,Violence against civilians,Attack,1,0,35895,Political violence,3596,8.4289,-71.3221
09/25/2021,South America,Venezuela,Merida,Violence against civilians,Attack,1,1,127879,Political violence,3596,8.4289,-71.3221
11/13/2021,South America,Venezuela,Merida,Violence against civilians,Attack,1,0,35895,Political violence,3596,8.4289,-71.3221
11/20/2021,South America,Venezuela,Merida,Violence against civilians,Attack,1,0,35895,Political violence,3596,8.4289,-71.3221
11/19/2022,South America,Venezuela,Merida,Violence against civilians,Attack,1,1,128341,Political violence,3596,8.4289,-71.3221
09/30/2023,South America,Venezuela,Merida,Violence against civilians,Attack,1,1,11174,Political violence,3596,8.4289,-71.3221
02/03/2024,South America,Venezuela,Merida,Violence against civilians,Attack,1,1,102211,Political violence,3596,8.4289,-71.3221
03/02/2024,South America,Venezuela,Merida,Violence against civilians,Attack,1,1,61355,Political violence,3596,8.4289,-71.3221
04/20/2024,South America,Venezuela,Merida,Violence against civilians,Attack,1,1,102211,Political violence,3596,8.4289,-71.3221
12/30/2017,South America,Venezuela,Miranda,Battles,Armed clash,5,10,,Political violence,3597,10.2926,-66.5422
01/20/2018,South America,Venezuela,Miranda,Battles,Armed clash,2,5,,Political violence,3597,10.2926,-66.5422
01/27/2018,South America,Venezuela,Miranda,Battles,Armed clash,5,8,,Political violence,3597,10.2926,-66.5422
02/03/2018,South America,Venezuela,Miranda,Battles,Armed clash,14,46,,Political violence,3597,10.2926,-66.5422
02/10/2018,South America,Venezuela,Miranda,Battles,Armed clash,6,10,,Political violence,3597,10.2926,-66.5422
02/17/2018,South America,Venezuela,Miranda,Battles,Armed clash,12,17,,Political violence,3597,10.2926,-66.5422
02/24/2018,South America,Venezuela,Miranda,Battles,Armed clash,7,8,,Political violence,3597,10.2926,-66.5422
03/03/2018,South America,Venezuela,Miranda,Battles,Armed clash,4,4,,Political violence,3597,10.2926,-66.5422
03/10/2018,South America,Venezuela,Miranda,Battles,Armed clash,4,5,,Political violence,3597,10.2926,-66.5422
03/17/2018,South America,Venezuela,Miranda,Battles,Armed clash,5,8,,Political violence,3597,10.2926,-66.5422
03/24/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
03/31/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
04/07/2018,South America,Venezuela,Miranda,Battles,Armed clash,2,4,,Political violence,3597,10.2926,-66.5422
04/14/2018,South America,Venezuela,Miranda,Battles,Armed clash,7,11,,Political violence,3597,10.2926,-66.5422
04/21/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
04/28/2018,South America,Venezuela,Miranda,Battles,Armed clash,9,9,,Political violence,3597,10.2926,-66.5422
05/05/2018,South America,Venezuela,Miranda,Battles,Armed clash,2,3,,Political violence,3597,10.2926,-66.5422
05/12/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,6,,Political violence,3597,10.2926,-66.5422
05/19/2018,South America,Venezuela,Miranda,Battles,Armed clash,6,5,,Political violence,3597,10.2926,-66.5422
06/23/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,2,,Political violence,3597,10.2926,-66.5422
06/30/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,2,,Political violence,3597,10.2926,-66.5422
07/07/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
07/14/2018,South America,Venezuela,Miranda,Battles,Armed clash,3,4,,Political violence,3597,10.2926,-66.5422
07/21/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
07/28/2018,South America,Venezuela,Miranda,Battles,Armed clash,2,2,,Political violence,3597,10.2926,-66.5422
08/11/2018,South America,Venezuela,Miranda,Battles,Armed clash,3,4,,Political violence,3597,10.2926,-66.5422
08/18/2018,South America,Venezuela,Miranda,Battles,Armed clash,4,6,,Political violence,3597,10.2926,-66.5422
08/25/2018,South America,Venezuela,Miranda,Battles,Armed clash,4,7,,Political violence,3597,10.2926,-66.5422
09/01/2018,South America,Venezuela,Miranda,Battles,Armed clash,2,7,,Political violence,3597,10.2926,-66.5422
09/08/2018,South America,Venezuela,Miranda,Battles,Armed clash,3,8,,Political violence,3597,10.2926,-66.5422
09/22/2018,South America,Venezuela,Miranda,Battles,Armed clash,3,4,,Political violence,3597,10.2926,-66.5422
09/29/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,2,,Political violence,3597,10.2926,-66.5422
10/06/2018,South America,Venezuela,Miranda,Battles,Armed clash,2,3,,Political violence,3597,10.2926,-66.5422
10/13/2018,South America,Venezuela,Miranda,Battles,Armed clash,2,2,,Political violence,3597,10.2926,-66.5422
10/27/2018,South America,Venezuela,Miranda,Battles,Armed clash,5,13,,Political violence,3597,10.2926,-66.5422
11/03/2018,South America,Venezuela,Miranda,Battles,Armed clash,6,7,,Political violence,3597,10.2926,-66.5422
11/10/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
11/17/2018,South America,Venezuela,Miranda,Battles,Armed clash,4,6,,Political violence,3597,10.2926,-66.5422
11/24/2018,South America,Venezuela,Miranda,Battles,Armed clash,2,1,,Political violence,3597,10.2926,-66.5422
12/22/2018,South America,Venezuela,Miranda,Battles,Armed clash,1,2,,Political violence,3597,10.2926,-66.5422
01/05/2019,South America,Venezuela,Miranda,Battles,Armed clash,2,2,,Political violence,3597,10.2926,-66.5422
01/12/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,5,,Political violence,3597,10.2926,-66.5422
01/26/2019,South America,Venezuela,Miranda,Battles,Armed clash,2,4,,Political violence,3597,10.2926,-66.5422
02/09/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,3,,Political violence,3597,10.2926,-66.5422
03/02/2019,South America,Venezuela,Miranda,Battles,Armed clash,4,9,,Political violence,3597,10.2926,-66.5422
03/09/2019,South America,Venezuela,Miranda,Battles,Armed clash,2,13,,Political violence,3597,10.2926,-66.5422
03/16/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
03/30/2019,South America,Venezuela,Miranda,Battles,Armed clash,3,2,,Political violence,3597,10.2926,-66.5422
04/06/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
04/13/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,4,,Political violence,3597,10.2926,-66.5422
04/20/2019,South America,Venezuela,Miranda,Battles,Armed clash,6,9,,Political violence,3597,10.2926,-66.5422
04/27/2019,South America,Venezuela,Miranda,Battles,Armed clash,3,2,,Political violence,3597,10.2926,-66.5422
05/04/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,3,,Political violence,3597,10.2926,-66.5422
05/11/2019,South America,Venezuela,Miranda,Battles,Armed clash,3,9,,Political violence,3597,10.2926,-66.5422
05/25/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
06/08/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,2,,Political violence,3597,10.2926,-66.5422
06/22/2019,South America,Venezuela,Miranda,Battles,Armed clash,2,7,,Political violence,3597,10.2926,-66.5422
06/29/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,0,,Political violence,3597,10.2926,-66.5422
07/06/2019,South America,Venezuela,Miranda,Battles,Armed clash,3,6,,Political violence,3597,10.2926,-66.5422
07/13/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,2,,Political violence,3597,10.2926,-66.5422
07/20/2019,South America,Venezuela,Miranda,Battles,Armed clash,3,4,,Political violence,3597,10.2926,-66.5422
07/27/2019,South America,Venezuela,Miranda,Battles,Armed clash,2,2,,Political violence,3597,10.2926,-66.5422
08/03/2019,South America,Venezuela,Miranda,Battles,Armed clash,4,6,,Political violence,3597,10.2926,-66.5422
08/10/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
08/24/2019,South America,Venezuela,Miranda,Battles,Armed clash,3,4,,Political violence,3597,10.2926,-66.5422
08/31/2019,South America,Venezuela,Miranda,Battles,Armed clash,3,7,,Political violence,3597,10.2926,-66.5422
09/14/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,0,,Political violence,3597,10.2926,-66.5422
09/21/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,4,,Political violence,3597,10.2926,-66.5422
09/28/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,2,,Political violence,3597,10.2926,-66.5422
10/05/2019,South America,Venezuela,Miranda,Battles,Armed clash,2,8,,Political violence,3597,10.2926,-66.5422
10/12/2019,South America,Venezuela,Miranda,Battles,Armed clash,2,2,,Political violence,3597,10.2926,-66.5422
10/19/2019,South America,Venezuela,Miranda,Battles,Armed clash,6,17,,Political violence,3597,10.2926,-66.5422
10/26/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,3,,Political violence,3597,10.2926,-66.5422
11/02/2019,South America,Venezuela,Miranda,Battles,Armed clash,4,1,,Political violence,3597,10.2926,-66.5422
11/09/2019,South America,Venezuela,Miranda,Battles,Armed clash,9,15,,Political violence,3597,10.2926,-66.5422
11/16/2019,South America,Venezuela,Miranda,Battles,Armed clash,1,1,,Political violence,3597,10.2926,-66.5422
11/23/2019,South America,Venezuela,Miranda,Battles,Armed clash,8,13,,Political violence,3597,10.2926,-66.5422
11/30/2019,South America,Venezuela,Miranda,Battles,Armed clash,4,4,,Political violence,3597,10.2926,-66.5422
12/07/2019,South America,Venezuela,Miranda,Battles,Armed clash,7,7,,Political violence,3597,10.2926,-66.5422
12/14/2019,South America,Venezuela,Miranda,Battles,Armed clash,3,6,,Political violence,3597,10.2926,-66.5422
12/21/2019,South America,Venezuela,Miranda,Battles,Armed clash,4,4,,Political violence,3597,10.2926,-66.5422
12/28/2019,South America,Venezuela,Miranda,Battles,Armed clash,2,4,39733,Political violence,3597,10.2926,-66.5422
01/04/2020,South America,Venezuela,Miranda,Battles,Armed clash,3,8,190851,Political violence,3597,10.2926,-66.5422
01/11/2020,South America,Venezuela,Miranda,Battles,Armed clash,7,12,224989,Political violence,3597,10.2926,-66.5422
01/18/2020,South America,Venezuela,Miranda,Battles,Armed clash,8,16,455625,Political violence,3597,10.2926,-66.5422
01/25/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,4,786,Political violence,3597,10.2926,-66.5422
02/01/2020,South America,Venezuela,Miranda,Battles,Armed clash,5,4,156806,Political violence,3597,10.2926,-66.5422
02/08/2020,South America,Venezuela,Miranda,Battles,Armed clash,3,11,107008,Political violence,3597,10.2926,-66.5422
02/15/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,0,123576,Political violence,3597,10.2926,-66.5422
02/22/2020,South America,Venezuela,Miranda,Battles,Armed clash,6,11,230584,Political violence,3597,10.2926,-66.5422
02/29/2020,South America,Venezuela,Miranda,Battles,Armed clash,2,2,142303,Political violence,3597,10.2926,-66.5422
03/07/2020,South America,Venezuela,Miranda,Battles,Armed clash,6,5,227174,Political violence,3597,10.2926,-66.5422
03/21/2020,South America,Venezuela,Miranda,Battles,Armed clash,2,1,360761,Political violence,3597,10.2926,-66.5422
03/28/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,0,321028,Political violence,3597,10.2926,-66.5422
04/04/2020,South America,Venezuela,Miranda,Battles,Armed clash,2,2,388233,Political violence,3597,10.2926,-66.5422
04/11/2020,South America,Venezuela,Miranda,Battles,Armed clash,4,3,186220,Political violence,3597,10.2926,-66.5422
04/18/2020,South America,Venezuela,Miranda,Battles,Armed clash,4,5,463331,Political violence,3597,10.2926,-66.5422
04/25/2020,South America,Venezuela,Miranda,Battles,Armed clash,7,6,647065,Political violence,3597,10.2926,-66.5422
05/02/2020,South America,Venezuela,Miranda,Battles,Armed clash,8,18,512418,Political violence,3597,10.2926,-66.5422
05/09/2020,South America,Venezuela,Miranda,Battles,Armed clash,9,11,629698,Political violence,3597,10.2926,-66.5422
05/16/2020,South America,Venezuela,Miranda,Battles,Armed clash,7,8,227847,Political violence,3597,10.2926,-66.5422
05/23/2020,South America,Venezuela,Miranda,Battles,Armed clash,5,7,463616,Political violence,3597,10.2926,-66.5422
05/30/2020,South America,Venezuela,Miranda,Battles,Armed clash,5,13,584359,Political violence,3597,10.2926,-66.5422
06/06/2020,South America,Venezuela,Miranda,Battles,Armed clash,6,12,530139,Political violence,3597,10.2926,-66.5422
06/13/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,4,138552,Political violence,3597,10.2926,-66.5422
06/20/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,4,39733,Political violence,3597,10.2926,-66.5422
06/27/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,0,77706,Political violence,3597,10.2926,-66.5422
07/04/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,1,67205,Political violence,3597,10.2926,-66.5422
07/11/2020,South America,Venezuela,Miranda,Battles,Armed clash,3,3,511879,Political violence,3597,10.2926,-66.5422
07/18/2020,South America,Venezuela,Miranda,Battles,Armed clash,4,6,250373,Political violence,3597,10.2926,-66.5422
08/01/2020,South America,Venezuela,Miranda,Battles,Armed clash,3,5,388113,Political violence,3597,10.2926,-66.5422
08/08/2020,South America,Venezuela,Miranda,Battles,Armed clash,2,2,67275,Political violence,3597,10.2926,-66.5422
08/15/2020,South America,Venezuela,Miranda,Battles,Armed clash,9,11,455388,Political violence,3597,10.2926,-66.5422
08/29/2020,South America,Venezuela,Miranda,Battles,Armed clash,3,5,199692,Political violence,3597,10.2926,-66.5422
09/05/2020,South America,Venezuela,Miranda,Battles,Armed clash,2,2,67275,Political violence,3597,10.2926,-66.5422
09/12/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,1,124472,Political violence,3597,10.2926,-66.5422
09/26/2020,South America,Venezuela,Miranda,Battles,Armed clash,2,4,67205,Political violence,3597,10.2926,-66.5422
10/03/2020,South America,Venezuela,Miranda,Battles,Armed clash,3,4,260538,Political violence,3597,10.2926,-66.5422
10/10/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,1,13855,Political violence,3597,10.2926,-66.5422
10/17/2020,South America,Venezuela,Miranda,Battles,Armed clash,2,6,322333,Political violence,3597,10.2926,-66.5422
10/24/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,1,321028,Political violence,3597,10.2926,-66.5422
10/31/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,4,321028,Political violence,3597,10.2926,-66.5422
11/07/2020,South America,Venezuela,Miranda,Battles,Armed clash,2,1,94557,Political violence,3597,10.2926,-66.5422
11/21/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,1,121495,Political violence,3597,10.2926,-66.5422
12/05/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,2,67275,Political violence,3597,10.2926,-66.5422
12/26/2020,South America,Venezuela,Miranda,Battles,Armed clash,1,1,6414,Political violence,3597,10.2926,-66.5422
01/02/2021,South America,Venezuela,Miranda,Battles,Armed clash,2,3,393839,Political violence,3597,10.2926,-66.5422
01/09/2021,South America,Venezuela,Miranda,Battles,Armed clash,4,7,386129,Political violence,3597,10.2926,-66.5422
01/16/2021,South America,Venezuela,Miranda,Battles,Armed clash,2,2,66898,Political violence,3597,10.2926,-66.5422
01/23/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,2,496521,Political violence,3597,10.2926,-66.5422
02/06/2021,South America,Venezuela,Miranda,Battles,Armed clash,3,4,355667,Political violence,3597,10.2926,-66.5422
